number,name_anglicized,name_latin,title,region_anglicized,region_latin,fief_area,fief_latin,knights,knights_shared,villanos,commendatarios,held_from,held_from_latin,augmentum_knights,augmentum_knights_shared,augmentum_sergeant,augmentum_sergeant_shared,augmentum_crossbow,augmentum_crossbow_shared,augmentum_infantry,augmentum_infantry_shared,location
996,Julian of Juntura ,Julianus de Juntura ,,Comitatus Fundanus,,Giuntura,,5,,,,Riccardus filius Comitis Goffridi de Aquila,,,30,,,,,,,
996,Julian of Juntura ,Julianus de Juntura ,,Comitatus Fundanus,,Pico,,4,,,,Riccardus filius Comitis Goffridi de Aquila,,,,,,,,,,
997,Gerard of Argento,Girardus de Argento,,Comitatus Fundanus,,Argento,,2,,,,Riccardus filius Comitis Goffridi de Aquila,,6,,,,,,,,
997,Gerard of Argento,Girardus de Argento,,Comitatus Fundanus,,Minturno,,1,,,,Riccardus filius Comitis Goffridi de Aquila,,,,,,,,,,
998,Actenulfus of Spinor,Actenulfus de Spinor,,Comitatus Fundanus,,Spigno Saturnia,,1,,,,Riccardus filius Comitis Goffridi de Aquila,,4,,,,,,,,
998,Actenulfus of Spinor,Actenulfus de Spinor,,Comitatus Fundanus,,Traetto,,0.5,,,,Riccardus filius Comitis Goffridi de Aquila,,,,,,,,,,
999,Andrew of Pofo,Andreas de Pofo,,Comitatus Fundanus,,Ambrifi,,1.5,,,,Riccardus filius Comitis Goffridi de Aquila,,5,,,,,,,,
999,Andrew of Pofo,Andreas de Pofo,,Comitatus Fundanus,,Itri,,1.5,,,,Riccardus filius Comitis Goffridi de Aquila,,,,,,,,,,
1000,Reynald Buccavitellus,Raynaldus Buccavitellus,,Comitatus Fundanus,,San Giovanni Incarico,,1,,,,Riccardus filius Comitis Goffridi de Aquila,,4,,,,,,,,
1000,Reynald Buccavitellus,Raynaldus Buccavitellus,,Comitatus Fundanus,,Reumatricii,,1,,,,Riccardus filius Comitis Goffridi de Aquila,,,,,,,,,,
1001,Raul of Carta,Raul de Carta,,Comitatus Fundanus,,Campello Vecchio,,1,,,,Riccardus filius Comitis Goffridi de Aquila,,5,,,,,,,,
1001,Raul of Carta,Raul de Carta,,Comitatus Fundanus,,Traetto,,1,,,,Riccardus filius Comitis Goffridi de Aquila,,,,,,,,,,
1001,Raul of Carta,Raul de Carta,,Comitatus Fundanus,,Campodimele,,0.5,,,,Riccardus filius Comitis Goffridi de Aquila,,,,,,,,,,
1002,Reyner of Maranula,Raynerius de Maranula,,Comitatus Fundanus,,Maranola,,1,,,,Riccardus filius Comitis Goffridi de Aquila,,2,,,,,,,,
1003,Actenulfus,Actenulfus,,Comitatus Fundanus,,Maranola,,1,,,,Riccardus filius Comitis Goffridi de Aquila,,4,,,,,,,,
1003,Actenulfus,Actenulfus,,Comitatus Fundanus,,Itri,,1,,,,Riccardus filius Comitis Goffridi de Aquila,,,,,,,,,,
1004,Geoffrey,Giuffredus,,Comitatus Fundanus,,Maranola,,1,,,,Riccardus filius Comitis Goffridi de Aquila,,2,,,,,,,,
1005,Humphrey of Carta,Umfredus de Carta,,Comitatus Fundanus,,Campodimele,,1,,,,Riccardus filius Comitis Goffridi de Aquila,,1,,,,,,,,
1006,Richard of Monte Ficcato,Riccardus de Monte Ficcato,,Comitatus Fundanus,,Minturno,,2,,,,Riccardus filius Comitis Goffridi de Aquila,,4,,,,,,,,
1007,Tibrandus,Tibrandus,,Comitatus Fundanus,,Acquaviva,,0.5,,,,Riccardus filius Comitis Goffridi de Aquila,,1,,,,,,,,
1007,Rahel,Rahel,,Comitatus Fundanus,,Acquaviva,,1,,,,Riccardus filius Comitis Goffridi de Aquila,,1,,,,,,,,
1008,Reynald of Aquino,Raynaldus de Aquino,,Domini de Aquino,,Roccasecca,,3,,,,The King,,18,20,,,,,,,
1008,Reynald of Aquino,Raynaldus de Aquino,,Domini de Aquino,,Isola del Liri,,3,,,,The King,,,,,,,,,,
1008,Reynald of Aquino,Raynaldus de Aquino,,Domini de Aquino,,Cantalupo,,,,,,The King,,,,,,,,,,
1008,Reynald of Aquino,Raynaldus de Aquino,,Domini de Aquino,,Aquino,,,,,,The King,,,,,,,,,,
1008,Reynald of Aquino,Raynaldus de Aquino,,Domini de Aquino,,Valla del Corno,,3,,,,The King,,,,,,,,,,
1009,Landulf of Aquino,Landulfus de Aquino,,Domini de Aquino,,Settefrati,,3,,,,,,8,,,,,,,,
1009,Landulf of Aquino,Landulfus de Aquino,,Domini de Aquino,,Aquino,,1,,,,,,,,,,,,,,
1010,Actenulfus of Vico Albo,Actenulfus de Vico Albo,,Domini de Aquino,,Vicalvi,,2,,,,,,6,,,,,,,,
1010,Actenulfus of Vico Albo,Actenulfus de Vico Albo,,Domini de Aquino,,Posta Fibreno,,1,,,,,,,,,,,,,,
1011,Roffridus of Insula,Roffridus de Insula,,Domini de Aquino,,Isola,,4,,,,,,8,10,,,,,,,
1011,Roffridus of Insula,Roffridus de Insula,,Domini de Aquino,,Castelluccio,,,,,,,,,,,,,,,,
1012,Reynald Buccavitellus,Raynaldus Buccavitellus,,Domini de Aquino,,Isola,,2.25,,,,,,8,20,,,,,,,
1012,Reynald Buccavitellus,Raynaldus Buccavitellus,,Domini de Aquino,,Aquino,,2,,,,,,,,,,,,,,
1013,Count Bohemund Manupelli,Comes Boamundus Manupelli,,Aprutium,,Popoli,,3,,,,,,56,82,200,,,,,,
1013,Count Bohemund Manupelli,Comes Boamundus Manupelli,,Aprutium,,Tocco de Casuria,,3,,,,,,,,,,,,,,
1013,Count Bohemund Manupelli,Comes Boamundus Manupelli,,Aprutium,,Colle Cantalupo,,1,,,,,,,,,,,,,,
1013,Count Bohemund Manupelli,Comes Boamundus Manupelli,,Aprutium,,Caramanico,,3,,,,,,,,,,,,,,
1013,Count Bohemund Manupelli,Comes Boamundus Manupelli,,Aprutium,,Sanctum Angelum,,1,,,,,,,,,,,,,,
1013,Count Bohemund Manupelli,Comes Boamundus Manupelli,,Aprutium,,Roccamorice,,2,,,,,,,,,,,,,,
1013,Comes Boamundus Manupelli,Comes Boamundus Manupelli,,Aprutium,,Manoppello,,4,,,,,,,,,,,,,,
1013,Count Bohemund Manupelli,Comes Boamundus Manupelli,,Aprutium,,Argirum,,1,,,,,,,,,,,,,,
1013,Count Bohemund Manupelli,Comes Boamundus Manupelli,,Aprutium,,Roccamontepiano,,2,,,,,,,,,,,,,,
1013,Count Bohemund Manupelli,Comes Boamundus Manupelli,,Aprutium,,Fara Failiorum Petri,,2,,,,,,,,,,,,,,
1013,Count Bohemund Manupelli,Comes Boamundus Manupelli,,Aprutium,,Trisinnio,,2,,,,,,,,,,,,,,
1013,Count Bohemund Manupelli,Comes Boamundus Manupelli,,Aprutium,,Pretoro,,2,,,,,,,,,,,,,,
1013,Count Bohemund Manupelli,Comes Boamundus Manupelli,,Aprutium,,Laronma,,2,,,,,,,,,,,,,,
1013,Count Bohemund Manupelli,Comes Boamundus Manupelli,,Aprutium,,Ugnum,,1,,,,,,,,,,,,,,
1013,Count Bohemund Manupelli,Comes Boamundus Manupelli,,Aprutium,,Casoli,,2,,,,,,,,,,,,,,
1013,Count Bohemund Manupelli,Comes Boamundus Manupelli,,Aprutium,,Altino,,2,,,,,,,,,,,,,,
1013,Count Bohemund Manupelli,Comes Boamundus Manupelli,,Aprutium,,Roccascalcgna,,1,,,,,,,,,,,,,,
1013,Count Bohemund Manupelli,Comes Boamundus Manupelli,,Aprutium,,Comino,,1,,,,,,,,,,,,,,
1013,Count Bohemund Manupelli,Comes Boamundus Manupelli,,Aprutium,,Pennapiedmonte,,2,,,,,,,,,,,,,,
1014,Richard Trogisii,Riccardus Trogisii,,Aprutium,,S. Valentino,,3,,,,Comes Boamundus Manupelli,,16,90,,,,,,,
1014,Richard Trogisii,Riccardus Trogisii,,Aprutium,,Abbateggio,,2,,,,Comes Boamundus Manupelli,,,,,,,,,,
1014,Richard Trogisii,Riccardus Trogisii,,Aprutium,,S. Vitus,,1,,,,Comes Boamundus Manupelli,,,,,,,,,,
1014,Richard Trogisii,Riccardus Trogisii,,Aprutium,,Ripa Teatina,,2,,,,Comes Boamundus Manupelli,,,,,,,,,,
1014,Richard Trogisii,Riccardus Trogisii,,Aprutium,,Miglianico,,3,,,,Comes Boamundus Manupelli,,,,,,,,,,
1014,Richard Trogisii,Riccardus Trogisii,,Aprutium,,Colle di Montopoli,,1,,,,Comes Boamundus Manupelli,,,,,,,,,,
1014,Richard Trogisii,Riccardus Trogisii,,Aprutium,,Piczum Corbarum,,2,,,,Comes Boamundus Manupelli,,,,,,,,,,
1015,William brother of Richard,Guillelmus frater Riccardus,,Aprutium,,Paternum,,2,,,,Comes Boamundus Manupelli,,8,22,,,,,,,
1015,William brother of Richard,Guillelmus frater Riccardus,,Aprutium,,Picernum,,1,,,,Comes Boamundus Manupelli,,,,,,,,,,
1015,William brother of Richard,Guillelmus frater Riccardus,,Aprutium,,Lucum,,1,,,,Comes Boamundus Manupelli,,,,,,,,,,
1016,Maccabeus,Maccabeus,,Aprutium,,San Martino sulla Marrucina,,2,,,,Comes Boamundus Manupelli,,6,20,,,,,,,
1016,Maccabeus,Maccabeus,,Aprutium,,Casacanditella,,1,,,,Comes Boamundus Manupelli,,,,,,,,,,
1017,Richard,Riccardus,,Aprutium,,Archi,,2,,,,,,4,12,,,,,,,
1018,RIchard Trogisii,Riccardus Trogisii,,Aprutium,,Cast. Di Torri,,2,,,,,,4,6,,,,,,,
1019,Raul of Puliano,Raul de Puliano,,Aprutium,,Rosciano,,2,,,,Comes Boamundus Manupelli,,6,20,,,,,,,
1019,Raul of Puliano,Raul de Puliano,,Aprutium,,Cepagatti,,1,,,,Comes Boamundus Manupelli,,,,,,,,,,
1019,Raul of Puliano,Raul de Puliano,,Aprutium,,Pianella,,1,,,,Comes Boamundus Manupelli,,,,,,,,,,
1020,Son of Manerii de Palena,Filii Manerii de Palena,,Aprutium,,M. Granaro,,1,,,,Comes Boamundus Manupelli,,16,30,,,,,,,
1020,Son of Manerii of Palena,Filii Manerii de Palena,,Aprutium,,Rione Prato,,2,,,,Comes Boamundus Manupelli,,,,,,,,,,
1020,Son of Manerii of Palena,Filii Manerii de Palena,,Aprutium,,Civitella Messer Raimondo,,1,,,,Comes Boamundus Manupelli,,,,,,,,,,
1020,Son of Manerii of Palena,Filii Manerii de Palena,,Aprutium,,Pacentro,,2,,,,Comes Boamundus Manupelli,,,,,,,,,,
1020,Son of Manerii of Palena,Filii Manerii de Palena,,Aprutium,,R. Ripe della Rocca,,1,,,,Comes Boamundus Manupelli,,,,,,,,,,
1020,Son of Manerii of Palena,Filii Manerii de Palena,,Aprutium,,Rocca Caramanico,,1,,,,Comes Boamundus Manupelli,,,,,,,,,,
1021,Richard of Padule,Riccardus de Padule,,Aprutium,,Pianella,,2,,,,Comes Boamundus Manupelli,,,,,,,,,,
1021,Richard of Padule,Riccardus de Padule,,Aprutium,,Pulianum,,1,,,,Comes Boamundus Manupelli,,,,,,,,,,
1021,Richard of Padule,Riccardus de Padule,,Aprutium,,Civitella Casanova,,1,,,,Comes Boamundus Manupelli,,,,,,,,,,
1021,Richard of Padule,Riccardus de Padule,,Aprutium,,Casavetus,,1,,,,Comes Boamundus Manupelli,,10,20,,,,,,,
1022,Oderisius son of Berard of Quadris,Oderisius filius Berardi de Quadris,,Aprutium,,Palombaro,,2,,,,Comes Boamundus Manupelli,,4,15,,,,,,,
1022,Oderisius son of Berard of Quadris,Oderisius filius Berardi de Quadris,,Aprutium,,Caprafico,,2,,,,Comes Boamundus Manupelli,,,,,,,,,,
1022,Oderisius son of Berard of Quadris,Oderisius filius Berardi de Quadris,,Aprutium,,Gessarola,,,,,,Comes Boamundus Manupelli,,,,,,,,,,
1023,Robert of Greele,Robertus de Greele,,Aprutium,,Guardiagrele,,1,,,,Oderisius filius Berardi de Quadris,,2,2,,,,,,,
1024,Roger Bursellus,Rogerius Bursellus,,Aprutium,,Torricella Peligna,,2,,,,Comes Boamundus Manupelli,,4,8,,,,,,,
1025,Matthew Guandalini,Mattheus Guandalini,,Aprutium,,Lanciano,,2,,,,Comes Boamundus Manupelli,,12,15,,,,,,,
1025,Matthew Guandalini,Mattheus Guandalini,,Aprutium,,Turricellam,,1,,,,Comes Boamundus Manupelli,,,,,,,,,,
1025,Matthew Guandalini,Mattheus Guandalini,,Aprutium,,Poium,,1,,,,Comes Boamundus Manupelli,,,,,,,,,,
1025,Matthew Guandalini,Mattheus Guandalini,,Aprutium,,Villa Viano,,1,,,,Comes Boamundus Manupelli,,,,,,,,,,
1025,Matthew Guandalini,Mattheus Guandalini,,Aprutium,,Stigii,,1,,,,Comes Boamundus Manupelli,,,,,,,,,,
1026,Henry of Casalangena,Henricus de Casalangena,,Aprutium,,Peschiola,,1,,,,Comes Boamundus Manupelli,,2,4,,,,,,,
1027,Count Bohemund Manupelli,Comes Boamundus Manupelli,,Aprutium,,Tete Lucum,,1,,,,,,6,6,,,,,,,
1027,Comes Boamundus Manupelli,Comes Boamundus Manupelli,,Aprutium,,Turrivalignani,,1,,,,,,,,,,,,,,
1027,Comes Boamundus Manupelli,Comes Boamundus Manupelli,,Aprutium,,Cusanum,,1,,,,,,,,,,,,,,
1028,Comes Boamundus Manupelli,Comes Boamundus Manupelli,,Aprutium,,Semivicoli,,2,,,,,,4,9,,,,,,,
1028,Comes Boamundus Manupelli,Comes Boamundus Manupelli,,Aprutium,,Cast. Di Torri,,,,,,,,,,,,,,,,
1029,Comes Boamundus Manupelli,Comes Boamundus Manupelli,,Aprutium,,Musellaro,,1,,,,,,2,2,,,,,,,
1053,Machabeus Melatini,Machabeus Melatini,,Aprutium,,Monticelli,,7,,,,,,14,28,,,,,,,
1053,Machabeus Melatini,Machabeus Melatini,,Aprutium,,Campiglio,,,,,,,,,,,,,,,,
1053,Machabeus Melatini,Machabeus Melatini,,Aprutium,,Nepezzano,,,,,,,,,,,,,,,,
1054,Reynald of Latroia,Raynaldus de Latroia,,Aprutium,,Latroiam,,3,,,,,,5,16,,,,,,,
1054,Reynald of Latroia,Raynaldus de Latroia,,Aprutium,,Izzano,,1,,,,,,,,,,,,,,
1055,Acto of Lapenna and brother Thodemarius ,Acto de Lapenna et Thodemarius frater,,Aprutium,,Montinum,,2,,,,Raynaldus de Latroia,,1,2,,,,,,,
1056,brother William,Guillelmus frater,,Aprutium,,Tortoreto,,4,,,,Robert of Aprutium,,12,24,,,,,,,
1056,brother William,Guillelmus frater,,Aprutium,,Montorio a Mare,,1,,,,Robert of Aprutium,,,,,,,,,,
1056,brother William,Guillelmus frater,,Aprutium,,Casale Sancti Benedicti,,1,,,,Robert of Aprutium,,,,,,,,,,
1057,Reynald of Trigano and Tmcumus(?),Raynaldus de Trigano et Tmcumus(?),,Aprutium,,Fano Adriano,,2,,,,Robert of Aprutium,,6,12,,,,,,,
1057,Reynald of Trigano and Tmcumus(?),Raynaldus de Trigano et Tmcumus(?),,Aprutium,,Castrum Ceresie,,1,,,,Robert of Aprutium,,,,,,,,,,
1058,Walter and Berard,Gualterius et Berardus,,Aprutium,,Aquilano,,1,,,,Robert of Aprutium,,2,4,,,,,,,
1059,Berard and Walter grandson,Berardus et Gualterius nepotes,,Aprutium,,Aquilano,,1,,,,Gaulterius,,2,4,,,,,,,
1060,Guy and Ferracius of Aquilano and Bartholomew the grandson,Guido et Ferracius de Aquilano et Bartholomeus nepos,,Aprutium,,Aquilanum divi Johannis,,2,,,,,,4,8,,,,,,,
1061,Walter Moderi and brother Acto,Gualterius Moderi et Acto frater,,Aprutium,,Colledonico,,2,,,,,,6,12,,,,,,,
1061,Walter Moderi and brother Acto,Gualterius Moderi et Acto frater,,Aprutium,,Torricta,,,,,,,,,,,,,,,,
1061,Walter Moderi and brother Acto,Gualterius Moderi et Acto frater,,Aprutium,,Pretomianum,,1,,,,,,,,,,,,,,
1062,Transmundus Moderi,Transmundus Moderi,,Aprutium,,Chiarino,,2,,,,,,4,8,,,,,,,
1062,Transmundus Moderi,Transmundus Moderi,,Aprutium,,Torricta,,,,,,,,,,,,,,,,
1063,Folgerius of Scarrino,Folgerius de Scarrino,,Aprutium,,Cermignano,,1,,,,,,2,4,,,,,,,
1064,Transmundus of Colle Madii,Transmundus de Colle Madii,,Aprutium,,Collem Madium,,4,,,,,,14,26,,,,,,,
1064,Transmundus of Colle Madii,Transmundus de Colle Madii,,Aprutium,,Catignano,,2,,,,,,,,,,,,,,
1064,Transmundus of Colle Madii,Transmundus de Colle Madii,,Aprutium,,Turrisanum,,1,,,,,,,,,,,,,,
1064,Transmundus of Colle Madii,Transmundus de Colle Madii,,Aprutium,,Montesecco,,0.5,,,,,,,,,,,,,,
1065,Cleopas of Civita Aquana,Cleopas de Civita Aquana,,Aprutium,,Civitaquana,,3,,,,,,12,12,,,,,,,
1065,Cleopas of Civita Aquana,Cleopas de Civita Aquana,,Aprutium,,Andravanum,,1,,,,,,,,,,,,,,
1065,Cleopas of Civita Aquana,Cleopas de Civita Aquana,,Aprutium,,Cugnoli,,0.5,,,,,,,,,,,,,,
1065,Cleopas of Civita Aquana,Cleopas de Civita Aquana,,Aprutium,,Genestram,,1,,,,,,,,,,,,,,
1066,Transmundus of Colle May,Transmundus de Colle May,,Aprutium,,Montis Sicci,,0.5,,,,,,1,2,,,,,,,
1067,Richard Brictoli,Riccardus Brictoli,,Aprutium,,Carpineto della Nora,,3,,,,,,10,20,,,,,,,
1067,Richard Brictoli,Riccardus Brictoli,,Aprutium,,Fabbrica,,2,,,,,,,,,,,,,,
1068,Reynald of Brictolo and Gentilis of Petra Iniqua and William and Bartholomew,Raynaldus de Brictolo et Gentilis de Petra Iniqua et Guillelmus et Bartholomeus,,Aprutium,,Cugnoli,,1,,,,,,3,6,,,,,,,
1069,Raho of Poliano,Raho de Poliano,,Aprutium,,Cretanum,,2,,,,Robert of Aprutium,,8,16,,,,,,,
1069,Raho of Poliano,Raho de Poliano,,Aprutium,,Vestea,,2,,,,Robert of Aprutium,,,,,,,,,,
1070,Richard of Poliano,Riccardus de Poliano,,Aprutium,,del Poggio,,2,,,,Robert of Aprutium,,4,7,,,,,,,
1071,Transmundus of Poliano,Transmundus de Poliano,,Aprutium,,Montebello di Bertona,,2,,,,Robert of Aprutium,,4,8,,,,,,,
1072,Reynald Librayt,Raynaldus Librayt,,Aprutium,,Ripalta,,2,,,,Robert of Aprutium,,10,6,,,,,,,
1072,Reynald Librayt,Raynaldus Librayt,,Aprutium,,Brittoli,,3,,,,Robert of Aprutium,,,,,,,,,,
1072,Reynald Librayt,Raynaldus Librayt,,Aprutium,,Fara cum Carpineto,,1,,,,Robert of Aprutium,,,,,,,,,,
1073,Mactaleonem,Mactaleonem,,Aprutium,,Canzano,,4,,,,The King,,8,8,,,,,,,
1074,Transmundus Castelli,Transmundus Castelli,,Aprutium,,Castellalto,,3,,,,The King,,26,52,,,,,,,
1074,Transmundus Castelli,Transmundus Castelli,,Aprutium,,Morro d'Oro,,4,,,,The King,,,,,,,,,,
1074,Transmundus Castelli,Transmundus Castelli,,Aprutium,,Turrem,,2,,,,The King,,,,,,,,,,
1074,Transmundus Castelli,Transmundus Castelli,,Aprutium,,Balbianum,,2,,,,The King,,,,,,,,,,
1075,Berard of Scarano,Berardus de Scarano,,Aprutium,,Mortulam,,1.5,,,,Transmundus Castelli,,3,8,,,,,,,
1076,Burrellus of Cillino and brother Robert,Burrellus de Cillino et Robertus frater,,Aprutium,,Montem Sancti Angeli,,3,,,,,,24,48,,,,,,,
1076,Burrellus of Cillino and brother Robert,Burrellus de Cillino et Robertus frater,,Aprutium,,Cellino Attanasio,,3,,,,,,,,,,,,,,
1076,Burrellus of Cillino and brother Robert,Burrellus de Cillino et Robertus frater,,Aprutium,,Capo di Ripa,,2,,,,,,,,,,,,,,
1076,Burrellus of Cillino and brother Robert,Burrellus de Cillino et Robertus frater,,Aprutium,,Montem Falconem,,2,,,,,,,,,,,,,,
1076,Burrellus of Cillino and brother Robert,Burrellus de Cillino et Robertus frater,,Aprutium,,Notaresco,,2,,,,,,,,,,,,,,
1077,William Scaranus,Guillelmus Scaranus,,Aprutium,,Scorrano,,2,,,,Burrellus de Cillino et Robertus frater,,6,12,,,,,,,
1077,William Scaranus,Guillelmus Scaranus,,Aprutium,,Poggio delle Rose,,1,,,,Burrellus de Cillino et Robertus frater,,,,,,,,,,
1078,Machabeus and brother,Machabeus et frater,,Aprutium,,Campiglio,,1,,,,Burrellus de Cillino et Robertus frater,,2,4,,,,,,,
1079,Count Simon son of Count Todini,Comes Symon filius Comitis Todini,,Aprutium,,Castel di Sangro,,5,,,,,,100,250,,,,,,,
1079,Count Simon son of Count Todini,Comes Symon filius Comitis Todini,,Aprutium,,Schienaforte,,1,,,,,,,,,,,,,,
1079,Count Simon son of Count Todini,Comes Symon filius Comitis Todini,,Aprutium,,Alfedena,,3,,,,,,,,,,,,,,
1079,Count Simon son of Count Todini,Comes Symon filius Comitis Todini,,Aprutium,,Barrea,,4,,,,,,,,,,,,,,
1079,Count Simon son of Count Todini,Comes Symon filius Comitis Todini,,Aprutium,,Rocca Tre Monti,,3,,,,,,,,,,,,,,
1079,Count Simon son of Count Todini,Comes Symon filius Comitis Todini,,Aprutium,,Rocca Cinquemiglia,,1,,,,,,,,,,,,,,
1079,Count Simon son of Count Todini,Comes Symon filius Comitis Todini,,Aprutium,,Collem Angelum,,1,,,,,,,,,,,,,,
1079,Count Simon son of Count Todini,Comes Symon filius Comitis Todini,,Aprutium,,Scanno,,1,,,,,,,,,,,,,,
1079,Count Simon son of Count Todini,Comes Symon filius Comitis Todini,,Aprutium,,Frattura,,1,,,,,,,,,,,,,,
1079,Count Simon son of Count Todini,Comes Symon filius Comitis Todini,,Aprutium,,Castrovalva,,1,,,,,,,,,,,,,,
1079,Count Simon son of Count Todini,Comes Symon filius Comitis Todini,,Aprutium,,Anversa degli Abruzzi,,3,,,,,,,,,,,,,,
1079,Count Simon son of Count Todini,Comes Symon filius Comitis Todini,,Aprutium,,Bugnara,,3,,,,,,,,,,,,,,
1079,Count Simon son of Count Todini,Comes Symon filius Comitis Todini,,Aprutium,,Pilem,,3,,,,,,,,,,,,,,
1079,Count Simon son of Count Todini,Comes Symon filius Comitis Todini,,Aprutium,,Castellum Tassi,,1,,,,,,,,,,,,,,
1080,Philip of Guasto,Philippus de Guasto,,Aprutium,,Rosello,,1,,,,Comes Symon filius Comitis Todini,,4,6,,,,,,,
1080,Philip of Guasto,Philippus de Guasto,,Aprutium,,Pietraferrazzana,,1,,,,Comes Symon filius Comitis Todini,,,,,,,,,,
1081,Hugo Avalerius,Hugo Avalerius,,Aprutium,,Roccaraso,,1,,,,Comes Symon filius Comitis Todini,,2,3,,,,,,,
1082,Horrisius Burrellus,Horrisius Burrellus,,Aprutium,,Castiglione Messer Marino,,3,,,,Comes Symon filius Comitis Todini,,22,,,,,,,,
1082,Horrisius Burrellus,Horrisius Burrellus,,Aprutium,,Belmonte del Sannio,,2,,,,Comes Symon filius Comitis Todini,,,,,,,,,,
1082,Horrisius Burrellus,Horrisius Burrellus,,Aprutium,,Roccam Abbatis,,1,,,,Comes Symon filius Comitis Todini,,,,,,,,,,
1082,Horrisius Burrellus,Horrisius Burrellus,,Aprutium,,Fallo,,1,,,,Comes Symon filius Comitis Todini,,,,,,,,,,
1082,Horrisius Burrellus,Horrisius Burrellus,,Aprutium,,Pescasseroli,,2,,,,Comes Symon filius Comitis Todini,,,,,,,,,,
1083,Humphrey,Unfridus ,,Aprutium,,Colle Casacco,,1,,,,Horrisius Burrellus,,2,,,,,,,,
1084,Orrisius,Orrisius,,Aprutium,,Pescasseroli,,2,,,,Horrisius Burrellus,,4,,,,,,,,
1085,Robert of Montefraynella Ferrante,Robertus de Montefraynella Ferrante,,Aprutium,,Terra Burrellensi,,1,,,,Comes Symon filius Comitis Todini,,16,80,,,,,,,
1085,Robert of Montefraynella Ferrante,Robertus de Montefraynella Ferrante,,Aprutium,,Carpineto Sinello,,2,,,,Comes Symon filius Comitis Todini,,,,,,,,,,
1085,Robert of Montefraynella Ferrante,Robertus de Montefraynella Ferrante,,Aprutium,,Castellionis,,2,,,,Comes Symon filius Comitis Todini,,,,,,,,,,
1085,Robert of Montefraynella Ferrante,Robertus de Montefraynella Ferrante,,Aprutium,,Archanum,,,,,,Comes Symon filius Comitis Todini,,,,,,,,,,
1085,Robert of Montefraynella Ferrante,Robertus de Montefraynella Ferrante,,Aprutium,,Opi,,3,,,,Comes Symon filius Comitis Todini,,,,,,,,,,
1086,Boachias,Boachias,,Aprutium,,Terra Burrellensi Malamcocclaram,,1,,,,Robertus de Montefraynella Ferrante,,2,,,,,,,,
1087,Humphrey of Cantalupo,Unfridus de Cantalupo,,Aprutium,,Terra Burrellensi Cantalupum,,1.5,,,,Robertus de Montefraynella Ferrante,,4,,,,,,,,
1087,Humphrey of Cantalupo,Unfridus de Cantalupo,,Aprutium,,Montem Formosum,,0.5,,,,Robertus de Montefraynella Ferrante,,,,,,,,,,
1088,Matthew of Carpeneto,Mathias de Carpeneto,,Aprutium,,Planum,,2,,,,Robertus de Montefraynella Ferrante,,4,,,,,,,,
1088,Matthew of Carpeneto,Mathias de Carpeneto,,Aprutium,,Casalanguida,,,,,,Robertus de Montefraynella Ferrante,,,,,,,,,,
1089,Oderisius son of Aminadap of Malanocte,Oderisius filius Aminadap de Malanocte,,Aprutium,,Buonanotte,,1,,,,,,3,,,,,,,,
1090,Reynald son of Aniba,Raynaldus filius Aniba,,Aprutium,,Scontrone,,3,,,,Comes Symon filius Comitis Todini,,24,70,,,,,,,
1090,Reynald son of Aniba,Raynaldus filius Aniba,,Aprutium,,Introdacqua,,2,,,,Comes Symon filius Comitis Todini,,,,,,,,,,
1090,Reynald son of Aniba,Raynaldus filius Aniba,,Aprutium,,Pescopennataro,,3,,,,Comes Symon filius Comitis Todini,,,,,,,,,,
1090,Reynald son of Aniba,Raynaldus filius Aniba,,Aprutium,,Borrello,,1,,,,Comes Symon filius Comitis Todini,,,,,,,,,,
1090,Reynald son of Aniba,Raynaldus filius Aniba,,Aprutium,,Colledimezzo,,1,,,,Comes Symon filius Comitis Todini,,,,,,,,,,
1090,Reynald son of Aniba,Raynaldus filius Aniba,,Aprutium,,Montem Sancti Angeli cum Monte Ursario,,1,,,,Comes Symon filius Comitis Todini,,,,,,,,,,
1091,Boaias,Boaias,,Aprutium,,Rigum,,2,,,,Raynaldus filius Aniba,,4,,,,,,,,
1092,Oderisius son of Aminadap of Malanocte,Oderisius filius Aminadap de Malanocte,,Aprutium,,R. Baselice,,0.5,,,,Raynaldus filius Aniba,,1,,,,,,,,
1093,Transmundus of Camarda,Transmundus de Camarda,,Aprutium,,Butinum,,1,,,,Oderisius filius Aminadap de Malanocte,,2,12,,,,,,,
1094,Oderisius of Forolo and Transmundus the brother,Oderisius de Forolo et Transmundus frater,,Aprutium,,Forli del Sannio,,2,,,,,,4,8,,,,,,,
1095,Count Joscelin the son,Comes Joczelinus filius,,Aprutium,,Loreto Aprurino,,8,,,,,,62,120,,,,,,,
1095,Count Joscelin the son,Comes Joczelinus filius,,Aprutium,,Collecorvino,,4,,,,,,,,,,,,,,
1095,Count Joscelin the son,Comes Joczelinus filius,,Aprutium,,Citta Sant'Angelo,,5,,,,,,,,,,,,,,
1095,Count Joscelin the son,Comes Joczelinus filius,,Aprutium,,Spoltore,,4,,,,,,,,,,,,,,
1095,Count Joscelin the son,Comes Joczelinus filius,,Aprutium,,Gissi,,4,,,,,,,,,,,,,,
1096,Bernard of Muscofo,Bernardus de Muscofo,,Aprutium,,Muscufum,,4,,,,Comes Joczelinus filius,,12,24,,,,,,,
1096,Bernard of Muscofo,Bernardus de Muscofo,,Aprutium,,Villa Celiera,,2,,,,Comes Joczelinus filius,,,,,,,,,,
